Title,Price,Final Price,Link
Neighbours back From Hell,6.34,7.61,https://www.instant-gaming.com/fr/7826-acheter-neighbours-back-from-hell-pc-jeu-steam/
One Piece Pirate Warriors 4 Deluxe Edition,9.02,10.82,https://www.instant-gaming.com/fr/6361-acheter-one-piece-pirate-warriors-4-deluxe-edition-deluxe-edition-pc-jeu-steam/
Katana Zero,4.99,5.99,https://www.instant-gaming.com/fr/6324-acheter-katana-zero-pc-mac-jeu-steam/
Total War: Three Kingdoms- Mandate of Heaven,5.49,6.59,https://www.instant-gaming.com/fr/6120-acheter-total-war-three-kingdoms-mandate-of-heaven-pc-mac-jeu-steam/
Monster Sanctuary,2.56,3.07,https://www.instant-gaming.com/fr/5465-acheter-monster-sanctuary-pc-mac-jeu-steam/
Iron Harvest 1920+,4.96,5.95,https://www.instant-gaming.com/fr/5384-acheter-iron-harvest-1920-pc-jeu-steam/
Serious Sam 2,2.24,2.69,https://www.instant-gaming.com/fr/5313-acheter-serious-sam-2-pc-jeu-steam/
Kerbal Space Program: Breaking Ground,4.98,5.98,https://www.instant-gaming.com/fr/4871-acheter-kerbal-space-program-breaking-ground-pc-mac-jeu-steam/
Blood Bowl 2,1.99,2.39,https://www.instant-gaming.com/fr/412-acheter-blood-bowl-2-pc-mac-jeu-steam/
Sid Meier's Civilization VI Digital Deluxe Edition,9.99,11.99,https://www.instant-gaming.com/fr/3302-acheter-sid-meier-s-civilization-vi-digital-deluxe-edition-digital-deluxe-edition-pc-mac-jeu-steam-europe/
Street Fighter 30th Anniversary Collection,6.49,7.79,https://www.instant-gaming.com/fr/2498-acheter-street-fighter-30th-anniversary-collection-30th-anniversary-collection-pc-jeu-steam-europe/
Homeworld: Deserts of Kharak,2.49,2.99,https://www.instant-gaming.com/fr/2231-acheter-homeworld-deserts-of-kharak-pc-mac-jeu-steam/
Ultimate Marvel vs. Capcom 3,6.19,7.43,https://www.instant-gaming.com/fr/1838-acheter-ultimate-marvel-vs-capcom-3-pc-jeu-steam/
Metal Gear Survive,3.9,4.68,https://www.instant-gaming.com/fr/1692-acheter-metal-gear-survive-pc-jeu-steam/
Party Hard,1.79,2.15,https://www.instant-gaming.com/fr/1494-acheter-party-hard-pc-jeu-steam/
Mortal Shell: The Virtuous Cycle,1.14,1.37,https://www.instant-gaming.com/fr/12671-acheter-mortal-shell-the-virtuous-cycle-pc-jeu-steam/
Orcs Must Die! 3 - Tipping the Scales,4.99,5.99,https://www.instant-gaming.com/fr/10878-acheter-orcs-must-die-3-tipping-the-scales-pc-jeu-steam/
Everhood,1.99,2.39,https://www.instant-gaming.com/fr/10436-acheter-everhood-pc-jeu-steam/
"Warhammer 40,000: Gladius - Adeptus Mechanicus",6.99,8.39,https://www.instant-gaming.com/fr/10081-acheter-warhammer-40-000-gladius-adeptus-mechanicus-pc-jeu-steam/
Orcs Must Die! 3 - Cold as Eyes,3.99,4.79,https://www.instant-gaming.com/fr/9991-acheter-orcs-must-die-3-cold-as-eyes-pc-jeu-steam/
Industria,1.26,1.51,https://www.instant-gaming.com/fr/9778-acheter-industria-pc-jeu-steam/
"Warhammer 40,000: Gladius - Lord of Skulls",1.9,2.28,https://www.instant-gaming.com/fr/9239-acheter-warhammer-40-000-gladius-lord-of-skulls-pc-jeu-steam/
Yakuza 3 Remastered,5.11,6.13,https://www.instant-gaming.com/fr/9186-acheter-yakuza-3-remastered-remastered-pc-jeu-steam-europe/
Digimon Survive,23.99,28.79,https://www.instant-gaming.com/fr/8361-acheter-digimon-survive-pc-jeu-steam/
Farming Simulator 19 Premium Edition,21.94,26.33,https://www.instant-gaming.com/fr/7834-acheter-farming-simulator-19-premium-edition-premium-edition-pc-mac-jeu-steam/
Age of Wonders III Collection,5.99,7.19,https://www.instant-gaming.com/fr/7822-acheter-age-of-wonders-iii-collection-collection-pc-mac-jeu-steam-europe/
Iron Harvest Deluxe Edition,12.2,14.64,https://www.instant-gaming.com/fr/7509-acheter-iron-harvest-deluxe-edition-deluxe-edition-pc-jeu-steam/
Observation,1.61,1.93,https://www.instant-gaming.com/fr/7016-acheter-observation-pc-jeu-steam/
Just Cause 3,3.46,4.15,https://www.instant-gaming.com/fr/634-acheter-just-cause-3-pc-jeu-steam/
My Hero One's Justice 2: Deluxe Edition,9.9,11.88,https://www.instant-gaming.com/fr/6317-acheter-my-hero-one-s-justice-2-deluxe-edition-deluxe-edition-pc-jeu-steam-europe/
EarthNight,1.0,1.2,https://www.instant-gaming.com/fr/5876-acheter-earthnight-pc-mac-jeu-steam/
Lumberjack's Dynasty,8.42,10.1,https://www.instant-gaming.com/fr/5785-acheter-lumberjack-s-dynasty-pc-jeu-steam/
Autonauts,2.99,3.59,https://www.instant-gaming.com/fr/5617-acheter-autonauts-pc-jeu-steam/
ZUSI 3 - Aerosoft Edition,17.99,21.59,https://www.instant-gaming.com/fr/5529-acheter-jeu-steam-zusi-3-aerosoft-edition/
Conan Exiles - Jewel of the West Pack,6.29,7.55,https://www.instant-gaming.com/fr/5475-acheter-conan-exiles-jewel-of-the-west-pack-pc-jeu-steam/
Overcooked! 2 - Surf 'n' Turf,1.99,2.39,https://www.instant-gaming.com/fr/5263-acheter-overcooked-2-surf-n-turf-pc-mac-jeu-steam/
Desperados III,5.59,6.71,https://www.instant-gaming.com/fr/3303-acheter-desperados-iii-pc-jeu-steam/
Europa Universalis IV: Dharma,4.49,5.39,https://www.instant-gaming.com/fr/3140-acheter-europa-universalis-iv-dharma-pc-mac-jeu-steam/
Leisure Suit Larry: Wet Dreams Don't Dry,2.5,3.0,https://www.instant-gaming.com/fr/2959-acheter-jeu-steam-leisure-suit-larry-wet-dreams-dont-dry/
Nex Machina,1.59,1.91,https://www.instant-gaming.com/fr/2596-acheter-nex-machina-pc-jeu-steam/
Jurassic World Evolution,4.25,5.1,https://www.instant-gaming.com/fr/2258-acheter-jurassic-world-evolution-pc-jeu-steam/
Europa Universalis IV: Mandate of Heaven,4.7,5.64,https://www.instant-gaming.com/fr/1984-acheter-europa-universalis-iv-mandate-of-heaven-pc-mac-jeu-steam/
Metro: Last Light Redux,4.1,4.92,https://www.instant-gaming.com/fr/188-acheter-metro-last-light-redux-pc-mac-jeu-steam/
Company of Heroes Complete Pack,17.92,21.5,https://www.instant-gaming.com/fr/1350-acheter-company-of-heroes-complete-pack-complete-pack-pc-jeu-steam/
Tales of Berseria,3.99,4.79,https://www.instant-gaming.com/fr/1349-acheter-tales-of-berseria-pc-jeu-steam/
Cossacks and American Conquest Pack,3.99,4.79,https://www.instant-gaming.com/fr/13316-acheter-cossacks-and-american-conquest-pack-pc-jeu-steam/
Farming Simulator 22 - Claas Xerion Saddle Trac Pack,3.28,3.94,https://www.instant-gaming.com/fr/13230-acheter-farming-simulator-22-claas-xerion-saddle-trac-pack-pc-mac-jeu-steam/
Call of Duty: Black Ops III,58.24,69.89,https://www.instant-gaming.com/fr/1302-acheter-call-of-duty-black-ops-iii-pc-mac-jeu-steam/
Europa Universalis IV: El Dorado,3.59,4.31,https://www.instant-gaming.com/fr/1141-acheter-europa-universalis-iv-el-dorado-pc-mac-jeu-steam/
Generation Zero - US Weapons Pack,1.01,1.21,https://www.instant-gaming.com/fr/9945-acheter-generation-zero-us-weapons-pack-pc-jeu-steam/
Marvel's Midnight Suns,38.99,46.79,https://www.instant-gaming.com/fr/9420-acheter-marvel-s-midnight-suns-pc-jeu-steam-europe/
Tormented Souls,5.26,6.31,https://www.instant-gaming.com/fr/9409-acheter-tormented-souls-pc-jeu-steam/
Life is Strange: True Colors,21.99,26.39,https://www.instant-gaming.com/fr/8512-acheter-life-is-strange-true-colors-pc-jeu-steam/
Total War Warhammer - Savage Edition,12.99,15.59,https://www.instant-gaming.com/fr/7062-acheter-total-war-warhammer-savage-edition-pc-mac-jeu-steam-europe/
Dead by Daylight - Chains of Hate Chapter,5.9,7.08,https://www.instant-gaming.com/fr/6803-acheter-dead-by-daylight-chains-of-hate-chapter-pc-jeu-steam/
One Step From Eden,3.2,3.84,https://www.instant-gaming.com/fr/6756-acheter-one-step-from-eden-pc-mac-jeu-steam/
Total War: Three Kingdoms - A World Betrayed,4.49,5.39,https://www.instant-gaming.com/fr/6674-acheter-total-war-three-kingdoms-a-world-betrayed-pc-jeu-steam/
Gauntlet,1.99,2.39,https://www.instant-gaming.com/fr/590-acheter-gauntlet-pc-jeu-steam/
Frostpunk (GLOBAL),4.2,5.04,https://www.instant-gaming.com/fr/5864-acheter-frostpunk-global-pc-jeu-steam/
Total War: Attila,6.42,7.7,https://www.instant-gaming.com/fr/570-acheter-total-war-attila-pc-mac-jeu-steam/
Immortal Realms: Vampire Wars,2.4,2.88,https://www.instant-gaming.com/fr/5634-acheter-immortal-realms-vampire-wars-pc-jeu-steam/
Final Fantasy VIII Remastered,8.99,10.79,https://www.instant-gaming.com/fr/5385-acheter-final-fantasy-viii-remastered-remastered-edition-pc-jeu-steam/
Strange Brigade Deluxe Edition,6.9,8.28,https://www.instant-gaming.com/fr/4886-acheter-strange-brigade-deluxe-edition-deluxe-edition-pc-jeu-steam/
The Surge 2,3.99,4.79,https://www.instant-gaming.com/fr/4825-acheter-the-surge-2-pc-jeu-steam/
Rage 2 Deluxe Edition,8.68,10.42,https://www.instant-gaming.com/fr/4548-acheter-rage-2-deluxe-edition-deluxe-edition-pc-jeu-steam-europe/
X4: Foundations Collector's Edition,30.99,37.19,https://www.instant-gaming.com/fr/4392-acheter-x4-foundations-collector-s-edition-collector-s-edition-pc-jeu-steam/
Dead by Daylight: The 80's Suitcase,1.0,1.2,https://www.instant-gaming.com/fr/4358-acheter-dead-by-daylight-the-80-s-suitcase-pc-jeu-steam/
Tropico 4 Collector's Bundle,1.59,1.91,https://www.instant-gaming.com/fr/423-acheter-tropico-4-collector-s-bundle-collector-s-bundle-pc-jeu-steam/
Neverwinter Nights: Enhanced Edition,3.49,4.19,https://www.instant-gaming.com/fr/3581-acheter-neverwinter-nights-enhanced-edition-enhanced-edition-pc-mac-jeu-steam/
Amnesia Collection,3.44,4.13,https://www.instant-gaming.com/fr/3463-acheter-amnesia-collection-collection-edition-pc-mac-jeu-steam/
Conan Exiles: The Savage Frontier Pack,4.79,5.75,https://www.instant-gaming.com/fr/3219-acheter-conan-exiles-the-savage-frontier-pack-pc-jeu-steam/
Dishonored: Death of the Outsider,5.84,7.01,https://www.instant-gaming.com/fr/2134-acheter-dishonored-death-of-the-outsider-pc-jeu-steam/
Wargame: AirLand Battle,3.2,3.84,https://www.instant-gaming.com/fr/211-acheter-wargame-airland-battle-pc-mac-jeu-steam-europe/
Duck Game,7.85,9.42,https://www.instant-gaming.com/fr/2080-acheter-duck-game-pc-jeu-steam/
Talisman: Digital Edition,2.5,3.0,https://www.instant-gaming.com/fr/1793-acheter-talisman-digital-edition-pc-mac-jeu-steam/
TrackMania² Stadium,4.98,5.98,https://www.instant-gaming.com/fr/1544-acheter-trackmania2-stadium-pc-jeu-steam/
Subnautica Deep Ocean Bundle,27.99,33.59,https://www.instant-gaming.com/fr/13435-acheter-subnautica-deep-ocean-bundle-pc-mac-jeu-steam/
Deponia Doomsday,1.69,2.03,https://www.instant-gaming.com/fr/1314-acheter-deponia-doomsday-pc-mac-jeu-steam/
Generation Zero - Resistance Weapons Pack,2.81,3.37,https://www.instant-gaming.com/fr/12606-acheter-generation-zero-resistance-weapons-pack-pc-jeu-steam/
S.T.A.L.K.E.R.: Clear Sky,2.99,3.59,https://www.instant-gaming.com/fr/1250-acheter-s-t-a-l-k-e-r-clear-sky-pc-jeu-steam/
Vagante,3.98,4.78,https://www.instant-gaming.com/fr/12477-acheter-vagante-pc-mac-jeu-steam/
Ace Combat 7: Skies Unknown - TOP GUN: Maverick Edition,12.13,14.56,https://www.instant-gaming.com/fr/11737-acheter-ace-combat-7-skies-unknown-top-gun-maverick-edition-top-gun-maverick-edition-pc-jeu-steam/
MXGP 2021 - The Official Motocross Videogame,24.69,29.63,https://www.instant-gaming.com/fr/10899-acheter-mxgp-2021-the-official-motocross-videogame-pc-jeu-steam/
Street Fighter V Season 5 Premium Pass,11.56,13.87,https://www.instant-gaming.com/fr/10736-acheter-street-fighter-v-season-5-premium-pass-premium-pass-pc-jeu-steam/
WWE 2K22 Season Pass,7.99,9.59,https://www.instant-gaming.com/fr/10582-acheter-wwe-2k22-season-pass-pc-jeu-steam-europe/
Fling to the Finish,1.89,2.27,https://www.instant-gaming.com/fr/9433-acheter-fling-to-the-finish-early-access-pc-jeu-steam/
Parkitect,16.09,19.31,https://www.instant-gaming.com/fr/9140-acheter-parkitect-pc-mac-jeu-steam/
Far: Changing Tides,7.99,9.59,https://www.instant-gaming.com/fr/9023-acheter-far-changing-tides-pc-jeu-steam-europe/
Gamedec,3.05,3.66,https://www.instant-gaming.com/fr/8811-acheter-gamedec-pc-jeu-steam/
Dungeon Lords Steam Edition,3.33,4.0,https://www.instant-gaming.com/fr/8769-acheter-dungeon-lords-steam-edition-steam-edition-pc-jeu-steam/
Planescape: Torment: Enhanced Edition,1.72,2.06,https://www.instant-gaming.com/fr/8481-acheter-planescape-torment-enhanced-edition-enhanced-edition-pc-mac-jeu-steam/
The Tenants,13.25,15.9,https://www.instant-gaming.com/fr/8467-acheter-the-tenants-pc-jeu-steam/
Star Wars: Squadrons,13.65,16.38,https://www.instant-gaming.com/fr/7719-acheter-star-wars-squadrons-pc-jeu-steam/
Wreckfest - Season Pass 2,5.99,7.19,https://www.instant-gaming.com/fr/7611-acheter-wreckfest-season-pass-2-pc-jeu-steam/
Space Crew: Legendary Edition,2.9,3.48,https://www.instant-gaming.com/fr/7535-acheter-space-crew-legendary-edition-pc-mac-jeu-steam/
Total War: Three Kingdoms- The Furious Wild,9.99,11.99,https://www.instant-gaming.com/fr/7520-acheter-jeu-steam-total-war-three-kingdoms-the-furious-wild/
Kingdoms of Amalur: Re-Reckoning,4.34,5.21,https://www.instant-gaming.com/fr/7058-acheter-kingdoms-of-amalur-re-reckoning-remastered-edition-pc-jeu-steam/
Sid Meier's Pirates!,1.0,1.2,https://www.instant-gaming.com/fr/6901-acheter-sid-meier-s-pirates-pc-jeu-steam/
Hardspace: Shipbreaker,20.34,24.41,https://www.instant-gaming.com/fr/6524-acheter-hardspace-shipbreaker-pc-jeu-steam/
"Cook, Serve, Delicious! 3?!",1.0,1.2,https://www.instant-gaming.com/fr/6054-acheter-cook-serve-delicious-3-pc-mac-jeu-steam/
Empire of Sin,4.49,5.39,https://www.instant-gaming.com/fr/6030-acheter-empire-of-sin-pc-mac-jeu-steam-europe/
Moonlighter - Between Dimensions,2.8,3.36,https://www.instant-gaming.com/fr/5474-acheter-moonlighter-between-dimensions-pc-mac-jeu-steam/
Risen,5.99,7.19,https://www.instant-gaming.com/fr/5283-acheter-risen-pc-jeu-steam/
Arma 3 Contact,13.5,16.2,https://www.instant-gaming.com/fr/4959-acheter-arma-3-contact-pc-jeu-steam-europe/
Neo Cab,1.0,1.2,https://www.instant-gaming.com/fr/4795-acheter-neo-cab-pc-mac-jeu-steam/
RIOT: Civil Unrest,1.0,1.2,https://www.instant-gaming.com/fr/4723-acheter-riot-civil-unrest-pc-mac-jeu-steam/
Conan Exiles Treasures of Turan pack,5.49,6.59,https://www.instant-gaming.com/fr/4441-acheter-conan-exiles-treasures-of-turan-pack-pc-jeu-steam/
The Golf Club 2019 Featuring PGA Tour,1.12,1.34,https://www.instant-gaming.com/fr/4063-acheter-jeu-steam-the-golf-club-2019-featuring-pga-tour/
Surgeon Simulator,4.33,5.2,https://www.instant-gaming.com/fr/3054-acheter-surgeon-simulator-pc-mac-jeu-steam/
Sniper: Ghost Warrior 2,1.13,1.36,https://www.instant-gaming.com/fr/3019-acheter-sniper-ghost-warrior-2-pc-jeu-steam/
Grim Fandango Remastered,2.67,3.2,https://www.instant-gaming.com/fr/2803-acheter-grim-fandango-remastered-remastered-edition-pc-mac-jeu-steam/
One Piece: Pirate Warriors 3 Gold Edition,4.49,5.39,https://www.instant-gaming.com/fr/2490-acheter-one-piece-pirate-warriors-3-gold-edition-gold-edition-pc-jeu-steam/
Mortal Kombat: Komplete Edition,19.89,23.87,https://www.instant-gaming.com/fr/230-acheter-mortal-kombat-komplete-edition-complete-collection-pc-jeu-steam/
Europa Universalis IV: Common Sense Expansion,2.99,3.59,https://www.instant-gaming.com/fr/2246-acheter-europa-universalis-iv-common-sense-expansion-dlc-pc-mac-jeu-steam/
Black Mirror,1.29,1.55,https://www.instant-gaming.com/fr/2242-acheter-black-mirror-pc-mac-jeu-steam/
Euro Truck Simulator 2 Cargo Bundle,8.73,10.48,https://www.instant-gaming.com/fr/2238-acheter-euro-truck-simulator-2-cargo-bundle-special-edition-pc-mac-jeu-steam/
Darksiders II Deathinitive Edition,3.77,4.52,https://www.instant-gaming.com/fr/212-acheter-darksiders-ii-deathinitive-edition-deathinitive-edition-pc-jeu-steam/
Vanquish,4.92,5.9,https://www.instant-gaming.com/fr/2104-acheter-jeu-steam-vanquish/
Streets of Rogue,6.99,8.39,https://www.instant-gaming.com/fr/1993-acheter-streets-of-rogue-pc-mac-jeu-steam/
Prison Simulator,8.16,9.79,https://www.instant-gaming.com/fr/12982-acheter-prison-simulator-pc-jeu-steam/
A Story About My Uncle,1.08,1.3,https://www.instant-gaming.com/fr/1275-acheter-a-story-about-my-uncle-pc-mac-jeu-steam/
Necrosmith,1.34,1.61,https://www.instant-gaming.com/fr/12523-acheter-necrosmith-pc-jeu-steam/
Sherlock Holmes: The Devil's Daughter,5.49,6.59,https://www.instant-gaming.com/fr/1110-acheter-sherlock-holmes-the-devil-s-daughter-pc-jeu-steam/
Songs of Conquest,21.99,26.39,https://www.instant-gaming.com/fr/11020-acheter-songs-of-conquest-pc-mac-jeu-steam/
Styx: Shards of Darkness,2.9,3.48,https://www.instant-gaming.com/fr/1102-acheter-styx-shards-of-darkness-pc-jeu-steam/
Insurgency: Sandstorm - Gold Edition,30.99,37.19,https://www.instant-gaming.com/fr/9840-acheter-insurgency-sandstorm-gold-edition-gold-edition-pc-jeu-steam/
Dread Templar,5.44,6.53,https://www.instant-gaming.com/fr/9366-acheter-dread-templar-pc-jeu-steam/
Olympic Games Tokyo 2020 – The Official Video Game,10.86,13.03,https://www.instant-gaming.com/fr/9013-acheter-olympic-games-tokyo-2020-the-official-video-game-pc-jeu-steam/
Monster Hunter Stories 2: Wings of Ruin Deluxe Edition,19.34,23.21,https://www.instant-gaming.com/fr/8888-acheter-monster-hunter-stories-2-wings-of-ruin-deluxe-edition-deluxe-edition-pc-jeu-steam/
Hellblade: Senua's Sacrifice,11.25,13.5,https://www.instant-gaming.com/fr/872-acheter-hellblade-senua-s-sacrifice-pc-jeu-steam/
Rise of Nations: Extended Edition,7.37,8.84,https://www.instant-gaming.com/fr/8619-acheter-jeu-steam-rise-of-nations-extended-edition/
Stellaris: Galaxy Edition Upgrade Pack,3.39,4.07,https://www.instant-gaming.com/fr/8283-acheter-stellaris-galaxy-edition-upgrade-pack-pc-mac-jeu-steam/
Carto,1.66,1.99,https://www.instant-gaming.com/fr/7811-acheter-carto-pc-mac-jeu-steam/
Goodbye Deponia,1.26,1.51,https://www.instant-gaming.com/fr/7434-acheter-goodbye-deponia-pc-mac-jeu-steam/
Yakuza: Like a Dragon,16.99,20.39,https://www.instant-gaming.com/fr/6878-acheter-yakuza-like-a-dragon-pc-mac-jeu-steam-europe/
Iconoclasts,1.16,1.39,https://www.instant-gaming.com/fr/6641-acheter-iconoclasts-pc-mac-jeu-steam/
Dayz Livonia Edition,10.62,12.74,https://www.instant-gaming.com/fr/5902-acheter-dayz-livonia-edition-livonia-edition-pc-jeu-steam/
Alien: Isolation: Season Pass,1.77,2.12,https://www.instant-gaming.com/fr/589-acheter-alien-isolation-season-pass-pc-mac-jeu-steam/
Mothergunship,2.99,3.59,https://www.instant-gaming.com/fr/5597-acheter-jeu-steam-mothergunship/
Europa Universalis IV: Wealth of Nations,2.99,3.59,https://www.instant-gaming.com/fr/5480-acheter-europa-universalis-iv-wealth-of-nations-pc-mac-jeu-steam/
Autobahn Police Simulator 2,5.99,7.19,https://www.instant-gaming.com/fr/5439-acheter-autobahn-police-simulator-2-pc-jeu-steam/
Castlevania Anniversary Collection,3.99,4.79,https://www.instant-gaming.com/fr/5299-acheter-castlevania-anniversary-collection-anniversary-collection-pc-jeu-steam/
Civilization IV: Complete Edition,3.5,4.2,https://www.instant-gaming.com/fr/390-acheter-civilization-iv-complete-edition-complete-edition-pc-mac-jeu-steam/
Fallout Classic Collection,5.49,6.59,https://www.instant-gaming.com/fr/3462-acheter-fallout-classic-collection-collection-edition-pc-jeu-steam/
Team Sonic Racing,7.99,9.59,https://www.instant-gaming.com/fr/3421-acheter-jeu-steam-team-sonic-racing/
F.E.A.R. 3,1.63,1.96,https://www.instant-gaming.com/fr/25-acheter-f-e-a-r-3-pc-jeu-steam/
Beholder,1.49,1.79,https://www.instant-gaming.com/fr/2273-acheter-beholder-pc-mac-jeu-steam/
Murdered: Soul Suspect,2.26,2.71,https://www.instant-gaming.com/fr/215-acheter-murdered-soul-suspect-pc-jeu-steam/
HELLDIVERS Dive Harder Edition,1.0,1.2,https://www.instant-gaming.com/fr/2031-acheter-helldivers-dive-harder-edition-pc-jeu-steam/
Sonic Generations,9.99,11.99,https://www.instant-gaming.com/fr/1626-acheter-sonic-generations-pc-jeu-steam/
Tiny Tina et la Forteresse du Dragon: Une aventure merveilleuse,5.33,6.4,https://www.instant-gaming.com/fr/12688-acheter-tiny-tina-et-la-forteresse-du-dragon-une-aventure-merveilleuse-pc-jeu-steam/
First Class Trouble Christmas Pack,1.21,1.45,https://www.instant-gaming.com/fr/12673-acheter-first-class-trouble-christmas-pack-pc-jeu-steam/
Naruto Shippuden: Ultimate Ninja Storm 4 Season Pass,6.9,8.28,https://www.instant-gaming.com/fr/1203-acheter-naruto-shippuden-ultimate-ninja-storm-4-season-pass-season-pass-pc-jeu-steam/
Spelunky,3.99,4.79,https://www.instant-gaming.com/fr/1195-acheter-spelunky-pc-jeu-steam/
